total-place,gender-place,name,time,diff
,1277,"Lehto, Madeleine (SWE)",11:06:50,+06:43:44
,1278,"Tonttila, Kialiina (FIN)",11:06:58,+06:43:52
,1279,"Gunnarsson, Elin (SWE)",11:07:09,+06:44:03
,1280,"Lennartsson, Linnéa (SWE)",11:07:09,+06:44:03
,1281,"Nyström, Emelie (SWE)",11:07:20,+06:44:14
,1282,"Pagani, Valeria (ITA)",11:07:36,+06:44:30
,1283,"Telebond, Nadia (NOR)",11:07:37,+06:44:31
,1284,"Albrecht, Fabianne (SUI)",11:07:49,+06:44:43
,1285,"Englund, Wilma (SWE)",11:07:56,+06:44:50
,1286,"Holmgren, Fanny (SWE)",11:08:08,+06:45:02
,1287,"Kulla, Pauliina (FIN)",11:08:20,+06:45:14
,1288,"Løchting, Elizabeth (NOR)",11:08:40,+06:45:34
,1289,"Spilkova, Eliska (CZE)",11:08:45,+06:45:39
,1290,"Hagström, Johanna (SWE)",11:08:49,+06:45:43
,1291,"Burachovicová, Martina (CZE)",11:09:01,+06:45:55
,1292,"Peil, Edda (AUT)",11:09:11,+06:46:05
,1293,"Lindqvist, Britta (SWE)",11:09:24,+06:46:18
,1294,"Nordström, Rita (SWE)",11:09:31,+06:46:25
,1295,"Holmsved, Jennifer (SWE)",11:09:33,+06:46:27
,1296,"Persson, Katarina (SWE)",11:09:45,+06:46:39
,1297,"Sundqvist, Ingrid (SWE)",11:09:48,+06:46:42
,1298,"Bergström, Zeina (SWE)",11:10:10,+06:47:04
,1299,"Dymmel, Karin (SWE)",11:10:14,+06:47:08
,1300,"Bodén, Malin (SWE)",11:10:18,+06:47:12
,1301,"Roderick, Beate (NOR)",11:10:21,+06:47:15
,1302,"Hjärtberg, Tova (SWE)",11:10:30,+06:47:24
,1303,"Trotzig, Katrin (SWE)",11:10:33,+06:47:27
,1304,"Mattsson, Helena (SWE)",11:10:41,+06:47:35
,1305,"Nordin, Hannah (SWE)",11:10:42,+06:47:36
,1306,"Karlsson, Helena (SWE)",11:10:43,+06:47:37
,1307,"Westman Matti, Rebecka (SWE)",11:10:46,+06:47:40
,1308,"Schmid, Brigitte (SUI)",11:10:47,+06:47:41
,1309,"Blauert Rosenbaum, Emma (SWE)",11:10:56,+06:47:50
,1310,"Åkerlind, Helena (SWE)",11:11:04,+06:47:58
,1311,"Norling, Camilla (SWE)",11:11:06,+06:48:00
,1312,"Kogler, Marina (SWE)",11:11:27,+06:48:21
,1313,"Andersson, Therese (SWE)",11:11:29,+06:48:23
,1314,"Klinga, Eva (SWE)",11:11:31,+06:48:25
,1315,"Bergström, Jeanette (SWE)",11:11:33,+06:48:27
,1316,"Bergström, Inga (SWE)",11:11:42,+06:48:36
,1317,"Andersson, Hedvig (SWE)",11:11:54,+06:48:48
,1318,"Brandner, Birgit D. (SWE)",11:12:19,+06:49:13
,1319,"Svedberg, Frida (SWE)",11:12:20,+06:49:14
,1320,"Hedberg, Elisabeth (SWE)",11:12:28,+06:49:22
,1321,"Lissjos, Maria (SWE)",11:12:31,+06:49:25
,1322,"Svedberg, Astrid (SWE)",11:12:36,+06:49:30
,1323,"Jørgensen, Katrine (DEN)",11:12:41,+06:49:35
,1324,"Skaro, Wilma (SWE)",11:12:46,+06:49:40
,1325,"Karlsson, Anette (SWE)",11:13:03,+06:49:57
,1326,"Holmgren, Angelica (SWE)",11:13:06,+06:50:00
,1327,"Johansson, Sofia (SWE)",11:13:25,+06:50:19
,1328,"Iverfelt, Gunilla (SWE)",11:13:27,+06:50:21
,1329,"Hansson, Johanna (SWE)",11:13:29,+06:50:23
,1330,"Karlsson, Jennifer (SWE)",11:13:30,+06:50:24
,1331,"Hammersland, Tina (SWE)",11:13:34,+06:50:28
,1332,"Bae, Jiyoon (KOR)",11:13:35,+06:50:29
,1333,"Joelsson, Frida (SWE)",11:13:38,+06:50:32
,1334,"Zakrisson, Minna (SWE)",11:13:39,+06:50:33
,1335,"Gunnarsson, Clara (SWE)",11:13:52,+06:50:46
,1336,"Wingård, Nina (SWE)",11:13:54,+06:50:48
,1337,"Schander, Dorothea (SWE)",11:14:04,+06:50:58
,1338,"Boström, Viktoria (SWE)",11:14:07,+06:51:01
,1339,"Masinova, Lenka (CZE)",11:14:14,+06:51:08
,1340,"Brolin, Christine (SWE)",11:14:19,+06:51:13
,1341,"Bokor, Barbara (GER)",11:14:41,+06:51:35
,1342,"Mickels, Diana (SWE)",11:14:44,+06:51:38
,1343,"Fredriksson, Cecilia (SWE)",11:15:27,+06:52:21
,1344,"Elfving, Fanny (SWE)",11:15:30,+06:52:24
,1345,"Bismo, Paulina (SWE)",11:15:35,+06:52:29
,1346,"Ellingsen, Line (NOR)",11:15:55,+06:52:49
,1347,"Gustafsson, Clara (SWE)",11:15:57,+06:52:51
,1348,"Glimsjö, Jenny (SWE)",11:16:08,+06:53:02
,1349,"Karlsson, Sara (SWE)",11:16:13,+06:53:07
,1350,"Åhström, Dessan (SWE)",11:16:13,+06:53:07
,1351,"Rydell, Jennifer (SWE)",11:16:15,+06:53:09
,1352,"Nylund, Matilda (SWE)",11:16:16,+06:53:10
,1353,"Eklund, Maria (SWE)",11:16:20,+06:53:14
,1354,"Parv, Marju (EST)",11:16:38,+06:53:32
,1355,"Loigo, Sirle (EST)",11:16:38,+06:53:32
,1356,"Bergqvist, Charlotta (FIN)",11:16:42,+06:53:36
,1357,"Friman, Malin (SWE)",11:16:42,+06:53:36
,1358,"Sundberg, Klara (SWE)",11:16:43,+06:53:37
,1359,"Bäckman, Veronika (SWE)",11:16:44,+06:53:38
,1360,"Nilsson, Gretel (SWE)",11:16:59,+06:53:53
,1361,"Rosén, Anna Kristina (DEN)",11:17:06,+06:54:00
,1362,"Reitberger, Arielle (SWE)",11:17:13,+06:54:07
,1363,"Svensson, Britt (DEN)",11:17:42,+06:54:36
,1364,"Reintz, Tina (SWE)",11:17:45,+06:54:39
,1365,"Pålsson, Jenny (SWE)",11:17:47,+06:54:41
,1366,"Lundmark, Johanna (SWE)",11:17:50,+06:54:44
,1367,"Samuelsson, Ebba (SWE)",11:17:56,+06:54:50
,1368,"Otterlund, Tess (SWE)",11:17:57,+06:54:51
,1369,"Härmark, Jonna (SWE)",11:18:11,+06:55:05
,1370,"Fredriksson, Hanna (SWE)",11:18:14,+06:55:08
,1371,"Sobieszek, Monika (USA)",11:18:31,+06:55:25
,1372,"Jacobsson, Emma (SWE)",11:18:44,+06:55:38
,1373,"Hellenberg, Malin (SWE)",11:18:47,+06:55:41
,1374,"Silfors, Ida Linn (SWE)",11:18:47,+06:55:41
,1375,"Ribbenstedt, Anna (SWE)",11:18:48,+06:55:42
,1376,"Walfridsson, Elsa (SWE)",11:18:49,+06:55:43
,1377,"Ulvenvall, Ann-Louise (SWE)",11:18:51,+06:55:45
,1378,"Wikström, Ulrica (SWE)",11:18:59,+06:55:53
,1379,"Appelqvist, Frida (SWE)",11:19:05,+06:55:59
,1380,"Törnhult, Therese (SWE)",11:19:51,+06:56:45
,1381,"Arosenius, Stina (SWE)",11:19:58,+06:56:52
,1382,"Håkansson, Jenny (SWE)",11:20:01,+06:56:55
,1383,"Olejniczak, Halina (POL)",11:20:16,+06:57:10
,1384,"Viklund, Ottilia (SWE)",11:20:27,+06:57:21
,1385,"Ekström, Anne (FIN)",11:20:30,+06:57:24
,1386,"Bogren, Julia (SWE)",11:20:31,+06:57:25
,1387,"Meyer, Fabienne (SUI)",11:20:33,+06:57:27
,1388,"Ask, Magdalena (SWE)",11:20:35,+06:57:29
,1389,"Andersson, Marie (SWE)",11:20:40,+06:57:34
,1390,"Persson, Michaela (SWE)",11:20:44,+06:57:38
,1391,"Dickèr, Giesela (SWE)",11:21:33,+06:58:27
,1392,"Frödin, Sara (SWE)",11:21:35,+06:58:29
,1393,"Sundström, Hanna (SWE)",11:21:52,+06:58:46
,1394,"Brodin, Isabelle (SWE)",11:21:55,+06:58:49
,1395,"Larsson, Annika (SWE)",11:22:06,+06:59:00
,1396,"Hansen, Charlotte Emilie (DEN)",11:22:07,+06:59:01
,1397,"Karlsson, Madde (SWE)",11:22:19,+06:59:13
,1398,"Grönlund, Susanne (SWE)",11:22:44,+06:59:38
,1399,"Eriksson, Hanna (SWE)",11:22:46,+06:59:40
,1400,"Brånstrand, Ottilia (SWE)",11:22:46,+06:59:40
,1401,"Öhlin, Åsa (SWE)",11:22:53,+06:59:47
,1402,"Möbius, Annett (GER)",11:23:02,+06:59:56
,1403,"Widerstrand, Ellen (SWE)",11:23:05,+06:59:59
,1404,"Gustafsson, Sara (SWE)",11:23:10,+07:00:04
,1405,"Axelsson, Sofie (SWE)",11:23:13,+07:00:07
,1406,"Rooth, Natalie (SWE)",11:23:13,+07:00:07
,1407,"Johansson, Nina (SWE)",11:23:14,+07:00:08
,1408,"Granberg, Britta (SWE)",11:23:15,+07:00:09
,1409,"Roos, Sigrid (SWE)",11:23:16,+07:00:10
,1410,"Hildebrandt Troelsen, Cecilie (DEN)",11:23:16,+07:00:10
,1411,"Magnussen, Astri (SWE)",11:23:22,+07:00:16
,1412,"Östberg, Sara (SWE)",11:23:27,+07:00:21
,1413,"Önnerfält Hanlon, Ella (SWE)",11:23:44,+07:00:38
,1414,"Hernqvist, Ylva (SWE)",11:23:52,+07:00:46
,1415,"Lundgren, Sofia (SWE)",11:23:53,+07:00:47
,1416,"Melvinsdotter, Lena (SWE)",11:23:56,+07:00:50
,1417,"Lindow, Ellen (SWE)",11:24:03,+07:00:57
,1418,"Green, Anna-Karin (SWE)",11:24:03,+07:00:57
,1419,"Holmberg, Hedvig (SWE)",11:24:07,+07:01:01
,1420,"Lilliecreutz, Eva (SWE)",11:24:24,+07:01:18
,1421,"Nilimaa, Chanette (SWE)",11:24:32,+07:01:26
,1422,"Blomgren, Sofie (SWE)",11:24:54,+07:01:48
,1423,"Mellström, Hanna (SWE)",11:24:56,+07:01:50
,1424,"Mellström, Sophie (SWE)",11:24:57,+07:01:51
,1425,"Löfgren, Ida (SWE)",11:25:05,+07:01:59
,1426,"Aðalgeirsdóttir, Erla (ISL)",11:25:07,+07:02:01
,1427,"Hellberg, Astrid (SWE)",11:25:15,+07:02:09
,1428,"Franzén, Marika (FIN)",11:25:15,+07:02:09
,1429,"Storm, Sarah (FIN)",11:25:16,+07:02:10
,1430,"Põder, Silja (EST)",11:25:44,+07:02:38
,1431,"Adén, Emma (SWE)",11:25:50,+07:02:44
,1432,"Jansson, Hanna (SWE)",11:26:05,+07:02:59
,1433,"Zarins, Anna-Karin (SWE)",11:26:27,+07:03:21
,1434,"Grosch, Jessica (SWE)",11:26:28,+07:03:22
,1435,"Fredriksson, Charlotte (SWE)",11:26:31,+07:03:25
,1436,"Westin, Eva (SWE)",11:26:32,+07:03:26
,1437,"Waern, Margareta (SWE)",11:26:36,+07:03:30
,1438,"Hilli-Eklund, Päivi (SWE)",11:26:39,+07:03:33
,1439,"Olofsson, Frida (SWE)",11:26:39,+07:03:33
,1440,"Bylund Lalin, Jennie (SWE)",11:26:46,+07:03:40
,1441,"Lenströmer, Kristina (SWE)",11:26:47,+07:03:41
,1442,"Clausen, Jane (DEN)",11:26:49,+07:03:43
,1443,"Sandahl Lindskog, Theresia (SWE)",11:26:49,+07:03:43
,1444,"Sandahl, Alice (SWE)",11:26:51,+07:03:45
,1445,"Hovland, Therese (SWE)",11:26:58,+07:03:52
,1446,"Wingö, Sara (SWE)",11:26:59,+07:03:53
,1447,"Vestman, Christina (SWE)",11:27:08,+07:04:02
,1448,"Lindblom, Pernilla (SWE)",11:27:13,+07:04:07
,1449,"Abrahamsson, Victoria (SWE)",11:27:17,+07:04:11
,1450,"Einarsson, Ebba (SWE)",11:27:33,+07:04:27
,1451,"Blom, Ida (SWE)",11:27:33,+07:04:27
,1452,"Forsell, Sara (SWE)",11:27:36,+07:04:30
,1453,"Ahlberg, Eva-Helen (FIN)",11:27:37,+07:04:31
,1454,"Cöster, Christina (SWE)",11:27:38,+07:04:32
,1455,"Sundström, Kristina (SWE)",11:27:45,+07:04:39
,1456,"Karl, Melanie (GER)",11:27:49,+07:04:43
,1457,"Lindgren, Malin (SWE)",11:28:04,+07:04:58
,1458,"Hamrå, Sofia (SWE)",11:28:18,+07:05:12
,1459,"Jönsson, Sara (SWE)",11:28:19,+07:05:13
,1460,"Stabiszewski, Jana (SWE)",11:28:22,+07:05:16
,1461,"Wedenby, Maria (SWE)",11:28:40,+07:05:34
,1462,"Malmsten, Amanda (SWE)",11:28:52,+07:05:46
,1463,"Ifren, Anette (SWE)",11:28:55,+07:05:49
,1464,"Dahl, Emilia (SWE)",11:28:56,+07:05:50
,1465,"Bölja, Fanny (SWE)",11:29:06,+07:06:00
,1466,"Svanlund, Siv-Inger (SWE)",11:29:08,+07:06:02
,1467,"Kisaichi, Hiroko (SWE)",11:29:13,+07:06:07
,1468,"Nilsson, Elinor (SWE)",11:29:17,+07:06:11
,1469,"Martinsson, Kristin (SWE)",11:29:27,+07:06:21
,1470,"Åström, Elin (SWE)",11:29:37,+07:06:31
,1471,"Schärlund, Hanna (SWE)",11:29:45,+07:06:39
,1472,"Karlsson, Maria (SWE)",11:29:48,+07:06:42
,1473,"de Nardi, Sabine (GER)",11:29:51,+07:06:45
,1474,"Espling, Ella (SWE)",11:29:58,+07:06:52
,1475,"Strid, Josephine (SWE)",11:30:01,+07:06:55
,1476,"Klímová, Tereza (CZE)",11:30:02,+07:06:56
,1477,"Märges, Helen (SWE)",11:30:03,+07:06:57
,1478,"Åkerström, Anna (SWE)",11:30:08,+07:07:02
,1479,"Posselius, Petra (SWE)",11:30:17,+07:07:11
,1480,"Järn, Ebba (SWE)",11:30:34,+07:07:28
,1481,"Passgård, Frida (SWE)",11:30:34,+07:07:28
,1482,"Reuter-Suffner, Francis (GER)",11:30:38,+07:07:32
,1483,"Hållmarker, Lisa (SWE)",11:30:53,+07:07:47
,1484,"Bäck, Ellen (FIN)",11:30:53,+07:07:47
,1485,"Thorsell, Sofie (SWE)",11:31:06,+07:08:00
,1486,"Westerlund, Johanna (SWE)",11:31:07,+07:08:01
,1487,"Eklund, Pia (SWE)",11:31:11,+07:08:05
,1488,"Borgström, Wilma (SWE)",11:31:27,+07:08:21
,1489,"Levin, Eva (SWE)",11:31:34,+07:08:28
,1490,"Jonsson, Julia (SWE)",11:31:41,+07:08:35
,1491,"Andersson, Annie (SWE)",11:31:43,+07:08:37
,1492,"Hellström, Katja (SWE)",11:31:44,+07:08:38
,1493,"Jonsson, Ulrika (SWE)",11:31:46,+07:08:40
,1494,"Heikki, Kajsa (SWE)",11:31:52,+07:08:46
,1495,"Josefsson, Anna-Karin (SWE)",11:31:56,+07:08:50
,1496,"Docherty Skogh, Ann-Charlott (SWE)",11:31:57,+07:08:51
,1497,"Tetlie Edberg, Unni (SWE)",11:31:58,+07:08:52
,1498,"Jónsdóttir, Hildur (ISL)",11:32:01,+07:08:55
,1499,"Hillring, Ellinore (SWE)",11:32:13,+07:09:07
,1500,"Vainumaa, Kaili (EST)",11:32:21,+07:09:15
,1501,"Albinsson, Ellinor (SWE)",11:32:22,+07:09:16
,1502,"Öst, Annika (SWE)",11:32:25,+07:09:19
,1503,"Öhman, Felicia (SWE)",11:32:27,+07:09:21
,1504,"Nyman, Lina (SWE)",11:32:28,+07:09:22
,1505,"Kallin, Maja (SWE)",11:32:52,+07:09:46
,1506,"Sehlberg, Ella (SWE)",11:32:53,+07:09:47
,1507,"Mårtensson, Hanna (SWE)",11:32:55,+07:09:49
,1508,"Karlsson, Jessica (SWE)",11:33:08,+07:10:02
,1509,"Myrin, Carolina (SWE)",11:33:11,+07:10:05
,1510,"Ruck, Anna (SWE)",11:33:13,+07:10:07
,1511,"Dorsander, Anna (SWE)",11:33:17,+07:10:11
,1512,"Bondesson, Maria (SWE)",11:33:25,+07:10:19
,1513,"Wikström, Petra (SWE)",11:33:39,+07:10:33
,1514,"Funck, Sanna (DEN)",11:33:40,+07:10:34
,1515,"Sundin, Anna (SWE)",11:33:41,+07:10:35
,1516,"Skogberg, Anna (SWE)",11:33:47,+07:10:41
,1517,"Nimborg, Jennie (SWE)",11:33:49,+07:10:43
,1518,"Lundin, Louise (SWE)",11:33:50,+07:10:44
,1519,"Nordin Pettersson, Anna (SWE)",11:33:53,+07:10:47
,1520,"Persson, Elin (SWE)",11:33:53,+07:10:47
,1521,"Lågland, Nadine (FIN)",11:33:53,+07:10:47
,1522,"Johnsson, Monica (SWE)",11:33:59,+07:10:53
,1523,"Enbarr, Lotta (SWE)",11:34:01,+07:10:55
,1524,"Martin, Ingrid (CAN)",11:34:17,+07:11:11
,1525,"Strömberg, Ann (SWE)",11:34:25,+07:11:19
,1526,"Magnertoft, Linda (SWE)",11:34:27,+07:11:21
,1527,"Ericsson, Sara (SWE)",11:34:28,+07:11:22
,1528,"Torstensson, Malin (SWE)",11:34:40,+07:11:34
,1529,"Pettersen, Emily (NOR)",11:34:51,+07:11:45
,1530,"Järsenholt, Felicia (SWE)",11:35:03,+07:11:57
,1531,"Breuer, Meike (GER)",11:35:16,+07:12:10
,1532,"Halldorsdottir, Mimmi (SWE)",11:35:19,+07:12:13
,1533,"Östlund, Linn (SWE)",11:35:31,+07:12:25
,1534,"Vidjeskog, Alice (FIN)",11:35:35,+07:12:29
,1535,"Rodhe, Ylva (SWE)",11:35:39,+07:12:33
,1536,"Hummeluhr, Lene (DEN)",11:35:42,+07:12:36
,1537,"Nilsson, Marie (SWE)",11:35:47,+07:12:41
,1538,"Andersson, Isabelle (SWE)",11:35:51,+07:12:45
,1539,"Vahtra, Lena (SWE)",11:35:55,+07:12:49
,1540,"Sammul, Mirjam (EST)",11:35:56,+07:12:50
,1541,"Fränne Wallin, Elisabeth (SWE)",11:36:09,+07:13:03
,1542,"Rinaldo, Mikaela (SWE)",11:36:12,+07:13:06
,1543,"Wiklundh, Helena (SWE)",11:36:13,+07:13:07
,1544,"Reinbold, Elisabeth (GER)",11:37:02,+07:13:56
,1545,"Bergman, Marit (SWE)",11:37:03,+07:13:57
,1546,"Hamilton, Eva (SWE)",11:37:07,+07:14:01
,1547,"Christensen, Karin (SWE)",11:37:22,+07:14:16
,1548,"Kert, Karoline (DEN)",11:37:35,+07:14:29
,1549,"Persson, Vanja (SWE)",11:37:39,+07:14:33
,1550,"Pavelkova, Sarka (CZE)",11:37:42,+07:14:36
,1551,"Heidenvall, Linda (SWE)",11:37:43,+07:14:37
,1552,"Sjöström, Anna (SWE)",11:38:05,+07:14:59
,1553,"Holmström, Emmy (SWE)",11:38:12,+07:15:06
,1554,"Lindgren, Andrea (SWE)",11:39:00,+07:15:54
,1555,"Lindgren, Evelina (SWE)",11:39:01,+07:15:55
,1556,"Haraldsson, Eva (SWE)",11:39:35,+07:16:29
,1557,"Elf, Martina (SWE)",11:39:43,+07:16:37
,1558,"Andersson, Ida (SWE)",11:39:52,+07:16:46
,1559,"Stoopendahl, Anna (SWE)",11:39:58,+07:16:52
,1560,"Koski, Marika (FIN)",11:40:07,+07:17:01
,1561,"Arnlund, Lise-Lott (SWE)",11:40:10,+07:17:04
,1562,"Davérus, Maria (SWE)",11:40:15,+07:17:09
,1563,"Holmberg, Johanna (SWE)",11:40:21,+07:17:15
,1564,"Faehling, Katrin (GER)",11:40:29,+07:17:23
,1565,"Ljungberg, Nathalie (SWE)",11:40:37,+07:17:31
,1566,"Fredriksson, Greta (SWE)",11:40:51,+07:17:45
,1567,"Johansson, Nina (SWE)",11:40:55,+07:17:49
,1568,"Jonsér, Lovisa (SWE)",11:41:01,+07:17:55
,1569,"Karlsson, Elin (SWE)",11:41:02,+07:17:56
,1570,"Östman, Frida (SWE)",11:41:03,+07:17:57
,1571,"Kajblad, Alice (SWE)",11:41:11,+07:18:05
,1572,"Modig, Helena (SWE)",11:41:12,+07:18:06
,1573,"Jónsdóttir, Gerður (ISL)",11:41:16,+07:18:10
,1574,"Andersson, Therese (SWE)",11:41:21,+07:18:15
,1575,"Løvstad, Trude (NOR)",11:41:21,+07:18:15
,1576,"Walfridsson, Cathrine (SWE)",11:41:22,+07:18:16
,1577,"Fredriksson, Desirée (SWE)",11:41:35,+07:18:29
,1578,"Beecken, Kristin (GER)",11:41:43,+07:18:37
,1579,"Wihlborg, Sofie (SWE)",11:41:46,+07:18:40
,1580,"Olsson, Felicia (SWE)",11:41:52,+07:18:46
,1581,"Klöverfeldt, Sara (SWE)",11:41:53,+07:18:47
,1582,"Lindberg, Barbro (FIN)",11:41:57,+07:18:51
,1583,"Tegner, Harriet (SWE)",11:42:00,+07:18:54
,1584,"Öhman, Ulrika (SWE)",11:42:12,+07:19:06
,1585,"Olofsson, Veronica (SWE)",11:42:12,+07:19:06
,1586,"Israelsson, Marie (SWE)",11:42:21,+07:19:15
,1587,"Bogren, Amanda (SWE)",11:42:26,+07:19:20
,1588,"Opseth, Elen Marie (NOR)",11:42:26,+07:19:20
,1589,"Jørgensen, Lotte (DEN)",11:42:40,+07:19:34
,1590,"Ökvist, Johanna (SWE)",11:42:50,+07:19:44
,1591,"Runberg, Åsa (SWE)",11:42:52,+07:19:46
,1592,"Berglind, Therése (SWE)",11:42:53,+07:19:47
,1593,"Ström, Maja (SWE)",11:42:58,+07:19:52
,1594,"Wagné, Erica (SWE)",11:43:01,+07:19:55
,1595,"Tuilliere, Céleste (FRA)",11:43:02,+07:19:56
,1596,"Svensson, Gunnel (SWE)",11:43:05,+07:19:59
,1597,"Novotna, Hana (CZE)",11:43:06,+07:20:00
,1598,"Wagne, Rebecca (SWE)",11:43:06,+07:20:00
,1599,"Karlsson, Maria (SWE)",11:43:12,+07:20:06
,1600,"Ahlström, Susanne (SWE)",11:43:15,+07:20:09
,1601,"Carborn Andersson, Annika (SWE)",11:43:17,+07:20:11
,1602,"Henriksson, Jessica (SWE)",11:43:18,+07:20:12
,1603,"Olsen, Charlotta (SWE)",11:43:18,+07:20:12
,1604,"Davidsson, Sofia (SWE)",11:43:18,+07:20:12
,1605,"Einarsson, Emma (SWE)",11:43:20,+07:20:14
,1606,"Seiler, Linnea (SWE)",11:43:26,+07:20:20
,1607,"Sormunen, Matilda (SWE)",11:43:31,+07:20:25
,1608,"Eggen, Helena (SWE)",11:43:41,+07:20:35
,1609,"Olsson, Michelle (SWE)",11:43:42,+07:20:36
,1610,"Lindberg, Caroline (SWE)",11:43:43,+07:20:37
,1611,"Sandström, Malin (SWE)",11:43:46,+07:20:40
,1612,"Hammarstrand, Carina (SWE)",11:43:47,+07:20:41
,1613,"Holm, Frida (SWE)",11:44:01,+07:20:55
,1614,"Norman, Sofia (SWE)",11:44:02,+07:20:56
,1615,"Samuelsson, Johanna (SWE)",11:44:05,+07:20:59
,1616,"Södermark, Mette (SWE)",11:44:12,+07:21:06
,1617,"Flöisbon, Annelie (SWE)",11:44:24,+07:21:18
,1618,"Börjesson, Josefin (SWE)",11:44:27,+07:21:21
,1619,"Kuypers, Selma (NED)",11:44:35,+07:21:29
,1620,"Andersson, Jeanette (SWE)",11:44:38,+07:21:32
,1621,"Kanstedt, Sara (SWE)",11:44:39,+07:21:33
,1622,"Nyström, Linnea (SWE)",11:44:39,+07:21:33
,1623,"Hässlebro, Åsa (SWE)",11:44:41,+07:21:35
,1624,"Önsten, Ida (SWE)",11:44:52,+07:21:46
,1625,"Cox, Luciana (BRA)",11:45:00,+07:21:54
,1626,"Modin, Linda (SWE)",11:45:00,+07:21:54
,1627,"Orre, Elin (SWE)",11:45:14,+07:22:08
,1628,"Pasterczyk, Christine (USA)",11:45:20,+07:22:14
,1629,"Kempe, Elin (SWE)",11:45:35,+07:22:29
,1630,"Hårsmar, Anna-Lena (SWE)",11:45:38,+07:22:32
,1631,"Söderström, Eva (SWE)",11:45:39,+07:22:33
,1632,"Emgardsson, Frida (SWE)",11:45:43,+07:22:37
,1633,"Asketun, Victoria (SWE)",11:45:55,+07:22:49
,1634,"Gustafsson, Linnea (SWE)",11:45:58,+07:22:52
,1635,"Wiklund, Anna-Stina (FIN)",11:46:00,+07:22:54
,1636,"Kanarek, Jacqueline (GER)",11:46:12,+07:23:06
,1637,"Eriksson, Therése (SWE)",11:46:24,+07:23:18
,1638,"Gårdö, Anna (SWE)",11:46:31,+07:23:25
,1639,"Orrelid, Sofia (SWE)",11:46:35,+07:23:29
,1640,"Wade, Elisabeth (SWE)",11:46:39,+07:23:33
,1641,"van Ruijven, Trees (NED)",11:46:43,+07:23:37
,1642,"Jakobsson, Linnea (SWE)",11:46:49,+07:23:43
,1643,"Ekholm, Frida (SWE)",11:46:52,+07:23:46
,1644,"Strand, Alexandra (SWE)",11:46:58,+07:23:52
,1645,"Turesson, Sofia (SWE)",11:46:59,+07:23:53
,1646,"Krutob, Tiina (EST)",11:47:01,+07:23:55
,1647,"Thideman, Anna (NOR)",11:47:04,+07:23:58
,1648,"Tydal, Nora (SWE)",11:47:05,+07:23:59
,1649,"Elfving, Vilja (SWE)",11:47:05,+07:23:59
,1650,"Zander, Tove (SWE)",11:47:08,+07:24:02
,1651,"Ågren, Anna (SWE)",11:47:13,+07:24:07
,1652,"Stenlund, Andrea (SWE)",11:47:15,+07:24:09
,1653,"Holmquist, Elin (SWE)",11:47:17,+07:24:11
,1654,"Vilander, Jenny (SWE)",11:47:18,+07:24:12
,1655,"Recktenwald, Kerstin (GER)",11:47:32,+07:24:26
,1656,"Lovén, Frida (SWE)",11:47:39,+07:24:33
,1657,"Nordquist, Jessica (SWE)",11:47:42,+07:24:36
,1658,"Siikavaara, Caisa (SWE)",11:47:45,+07:24:39
,1659,"Möller, Klara (SWE)",11:47:50,+07:24:44
,1660,"Coxner Norman, Siri (SWE)",11:47:50,+07:24:44
,1661,"Hallgren, Johanna (SWE)",11:47:55,+07:24:49
,1662,"Barfoed, Birgitte (DEN)",11:48:02,+07:24:56
,1663,"Fyhr, Nina (SWE)",11:48:20,+07:25:14
,1664,"Hellström, Isabell (SWE)",11:48:22,+07:25:16
,1665,"Sandberg Andersson, Ingrid (SWE)",11:48:29,+07:25:23
,1666,"Jans, Lina (SWE)",11:48:31,+07:25:25
,1667,"Sjöberg, Alfrida (SWE)",11:48:34,+07:25:28
,1668,"Valen, Isabell Katharina (NOR)",11:48:37,+07:25:31
,1669,"Andersson, Matilda (SWE)",11:48:38,+07:25:32
,1670,"Hagberg, Lena (SWE)",11:48:48,+07:25:42
,1671,"Vidman, Lina (SWE)",11:48:55,+07:25:49
,1672,"Davidsson, Desirée (SWE)",11:49:03,+07:25:57
,1673,"Jansson, Anna-Lena (SWE)",11:49:04,+07:25:58
,1674,"Skott, Alva (SWE)",11:49:05,+07:25:59
,1675,"Bergman, Susanna (SWE)",11:49:23,+07:26:17
,1676,"Andersson, Ellen (SWE)",11:49:26,+07:26:20
,1677,"Zetterström, Frida (SWE)",11:49:27,+07:26:21
,1678,"Svensson, Karin (SWE)",11:49:31,+07:26:25
,1679,"Kings, Karin (SWE)",11:49:37,+07:26:31
,1680,"Englund, Isabelle (SWE)",11:49:42,+07:26:36
,1681,"Sjölund, Alice (SWE)",11:49:44,+07:26:38
,1682,"Höglund, Sara (SWE)",11:49:46,+07:26:40
,1683,"Hybska, Karolína (SVK)",11:49:47,+07:26:41
,1684,"Ekenberg, Majken (SWE)",11:49:48,+07:26:42
,1685,"Helgadottir, Anna (ISL)",11:49:50,+07:26:44
,1686,"Holmström, Ebba (SWE)",11:49:52,+07:26:46
,1687,"Sönnermyr, Karin (SWE)",11:50:28,+07:27:22
,1688,"Ronström, Louise (SWE)",11:50:28,+07:27:22
,1689,"Arkel, Hillevi (SWE)",11:50:31,+07:27:25
,1690,"Bergevi, Evelina (SWE)",11:50:31,+07:27:25
,1691,"Kasselstrand, Wilma (SWE)",11:50:32,+07:27:26
,1692,"Bodin, Sara (SWE)",11:50:35,+07:27:29
