total-place,gender-place,name,time,diff
,5673,"Hornebrant, Stefan (SWE)",08:59:22,+05:06:39
,5674,"Meyer, Dirk (GER)",08:59:23,+05:06:40
,5675,"Johansson, Filip (SWE)",08:59:23,+05:06:40
,5676,"Sörqvist, Anton (SWE)",08:59:24,+05:06:41
,5677,"Myrestaf, Per (SWE)",08:59:26,+05:06:43
,5678,"Jaama, Sander (EST)",08:59:27,+05:06:44
,5679,"Pihl, Torben (SWE)",08:59:28,+05:06:45
,5680,"Nilsen, Daniel (SWE)",08:59:28,+05:06:45
,5681,"Andreasson, Johan (SWE)",08:59:29,+05:06:46
,5682,"Skogling, Rolf (SWE)",08:59:38,+05:06:55
,5683,"Elekes, Adam (SWE)",08:59:39,+05:06:56
,5684,"Sohlberg, Albin (SWE)",08:59:42,+05:06:59
,5685,"Hroch, Zbynek (CZE)",08:59:46,+05:07:03
,5686,"Svennewall, Carl-Johan (SWE)",08:59:48,+05:07:05
,5687,"Vasberg, Kent (SWE)",08:59:51,+05:07:08
,5688,"Pousette, Simon (SWE)",08:59:53,+05:07:10
,5689,"Vrbka, Roman (CZE)",08:59:55,+05:07:12
,5690,"Andersson, Fredrik (SWE)",08:59:55,+05:07:12
,5691,"Lindkvist, Pär (SWE)",08:59:59,+05:07:16
,5692,"Svensson, Jimmy (SWE)",09:00:00,+05:07:17
,5693,"Sevefelt, Björnåke (SWE)",09:00:06,+05:07:23
,5694,"Ståhl, Johan (SWE)",09:00:07,+05:07:24
,5695,"von Zeipel, Viktor (SWE)",09:00:09,+05:07:26
,5696,"Dahlgren, Johan (SWE)",09:00:09,+05:07:26
,5697,"Espeland, Bård Andre (NOR)",09:00:11,+05:07:28
,5698,"Knutsson, Hagbard (SWE)",09:00:11,+05:07:28
,5699,"Brunzell, Johnny (SWE)",09:00:13,+05:07:30
,5700,"Löfs, Adam (FIN)",09:00:15,+05:07:32
,5701,"Stark, Adam (SWE)",09:00:16,+05:07:33
,5702,"Andersson, Filip (SWE)",09:00:17,+05:07:34
,5703,"Dahlberg, Thomas (SWE)",09:00:17,+05:07:34
,5704,"Lundin, Robin (SWE)",09:00:20,+05:07:37
,5705,"Asplund, Renny (SWE)",09:00:21,+05:07:38
,5706,"Ludvigsson, Christian (SWE)",09:00:24,+05:07:41
,5707,"Parén, Pär (SWE)",09:00:27,+05:07:44
,5708,"Reckman, Jens (SWE)",09:00:27,+05:07:44
,5709,"Eksandh, Hugo (SWE)",09:00:28,+05:07:45
,5710,"Häggman, Thim (SWE)",09:00:30,+05:07:47
,5711,"Sjökvist, Björn (SWE)",09:00:32,+05:07:49
,5712,"Rydberg, Björn (SWE)",09:00:32,+05:07:49
,5713,"Jonasson, Christoffer (SWE)",09:00:32,+05:07:49
,5714,"Ödlund, Joakim (SWE)",09:00:33,+05:07:50
,5715,"Nensén, Max (SWE)",09:00:36,+05:07:53
,5716,"Wendel, Anton (SWE)",09:00:39,+05:07:56
,5717,"Gustafsson, Wilhelm (SWE)",09:00:40,+05:07:57
,5718,"Wik, Jan Anders (FIN)",09:00:42,+05:07:59
,5719,"Bonde, Rasmus Kvist (DEN)",09:00:45,+05:08:02
,5720,"Olivecrona, Richard (SWE)",09:00:45,+05:08:02
,5721,"Abrahamsson, Peter (SWE)",09:00:47,+05:08:04
,5722,"Vistam, Robin (SWE)",09:00:47,+05:08:04
,5723,"Nodén, Anders (SWE)",09:00:49,+05:08:06
,5724,"Hennenhöfer, Ralf (GER)",09:00:49,+05:08:06
,5725,"Edgren, Magnus (SWE)",09:00:49,+05:08:06
,5726,"Eriksson, Olav (SWE)",09:00:50,+05:08:07
,5727,"Ørnholt Jørgensen, Søren (DEN)",09:00:51,+05:08:08
,5728,"Dahlgren, Filip (SWE)",09:00:51,+05:08:08
,5729,"Dahlgren, Lars (SWE)",09:00:52,+05:08:09
,5730,"Tiedtke, Gustav (SWE)",09:00:53,+05:08:10
,5730,"Roos, Rauno (EST)",09:00:53,+05:08:10
,5732,"Ondryas, Radek (CZE)",09:00:56,+05:08:13
,5733,"Lif, Mats (SWE)",09:00:58,+05:08:15
,5734,"Perbjörs, Gustav (SWE)",09:00:59,+05:08:16
,5735,"Persson, Andreas (SWE)",09:01:01,+05:08:18
,5736,"Sigås, Kalle (SWE)",09:01:03,+05:08:20
,5737,"Marok, Jani (GBR)",09:01:08,+05:08:25
,5738,"Mänd, Rait (EST)",09:01:14,+05:08:31
,5739,"Törnblom, Björn (SWE)",09:01:19,+05:08:36
,5740,"Ericson, Christian (SWE)",09:01:21,+05:08:38
,5741,"Coucourde, Daniele (ITA)",09:01:21,+05:08:38
,5742,"Neumann, Pontus (SWE)",09:01:23,+05:08:40
,5743,"Malm, Tommy (SWE)",09:01:26,+05:08:43
,5744,"Fagerström, Patrick (FIN)",09:01:27,+05:08:44
,5745,"Valis, Johan (SWE)",09:01:28,+05:08:45
,5746,"Hubacek, Miroslav (CZE)",09:01:32,+05:08:49
,5747,"Harju, Mikko (FIN)",09:01:34,+05:08:51
,5748,"Netinder, Pontus (SWE)",09:01:35,+05:08:52
,5749,"Johansson, Joel (SWE)",09:01:37,+05:08:54
,5750,"Storm, Ronny (FIN)",09:01:39,+05:08:56
,5751,"Frost, André (GER)",09:01:40,+05:08:57
,5752,"Påhls, Kenneth (FIN)",09:01:40,+05:08:57
,5753,"Lejon, Marcus (SWE)",09:01:42,+05:08:59
,5754,"Mukdad, Marcel (SYR)",09:01:45,+05:09:02
,5755,"Nõmm, Raivo (EST)",09:01:47,+05:09:04
,5756,"Björsborn, Daniel (SWE)",09:01:48,+05:09:05
,5757,"Helander, Joel (SWE)",09:01:49,+05:09:06
,5758,"Virhammar, Emil (SWE)",09:02:00,+05:09:17
,5759,"Svensson, Kristofer (SWE)",09:02:03,+05:09:20
,5760,"Lundbäck, Andreas (SWE)",09:02:03,+05:09:20
,5761,"Blomkvist, Henrik (SWE)",09:02:03,+05:09:20
,5762,"Fältman, Henrik (SWE)",09:02:06,+05:09:23
,5763,"Meusel, Dirk (GER)",09:02:08,+05:09:25
,5764,"Nilsson, Håkan (SWE)",09:02:11,+05:09:28
,5765,"Dahl, Alfons (FIN)",09:02:13,+05:09:30
,5766,"Tengler, Karel (CZE)",09:02:18,+05:09:35
,5767,"Helgesson, Jonas (SWE)",09:02:18,+05:09:35
,5768,"Barkå, Thomas (SWE)",09:02:18,+05:09:35
,5769,"Johansson, Sebastian (SWE)",09:02:27,+05:09:44
,5770,"Arvidsson, Magnus (SWE)",09:02:28,+05:09:45
,5771,"Cesak, Oldrich (CZE)",09:02:29,+05:09:46
,5772,"Sæter, Lars Eivind (NOR)",09:02:31,+05:09:48
,5773,"Michel, Mathieu (FRA)",09:02:32,+05:09:49
,5774,"Hovind, Jens Christian (DEN)",09:02:33,+05:09:50
,5775,"Hovind, Mathias (DEN)",09:02:33,+05:09:50
,5776,"Szabó, Ivan (SVK)",09:02:33,+05:09:50
,5777,"Börjesson, Oscar (SWE)",09:02:35,+05:09:52
,5778,"Titusson, Carl (SWE)",09:02:39,+05:09:56
,5779,"Skaug, Håvard (NOR)",09:02:41,+05:09:58
,5780,"Jansson, Thomas (SWE)",09:02:49,+05:10:06
,5781,"Frisèn, Daniel (SWE)",09:02:50,+05:10:07
,5782,"Nordlander, Per (SWE)",09:02:54,+05:10:11
,5783,"Bellner, Stefan (SWE)",09:02:56,+05:10:13
,5784,"Olofsson, Erik (SWE)",09:02:57,+05:10:14
,5785,"Tautz, Stefan (GER)",09:03:01,+05:10:18
,5786,"Pettersson, Stefan (SWE)",09:03:01,+05:10:18
,5787,"Jansson, Daniel (SWE)",09:03:07,+05:10:24
,5788,"Rydberg, Jöran (SWE)",09:03:08,+05:10:25
,5789,"Martin, Rene (GER)",09:03:09,+05:10:26
,5790,"Travnicek, Jiri (CZE)",09:03:10,+05:10:27
,5791,"Gadsbøll, Peter (DEN)",09:03:14,+05:10:31
,5792,"Edlund, Per (SWE)",09:03:15,+05:10:32
,5793,"Edlund, Anders (SWE)",09:03:15,+05:10:32
,5794,"Klement, Ladislav (CZE)",09:03:17,+05:10:34
,5795,"Johansson, Jörgen (SWE)",09:03:17,+05:10:34
,5796,"Engelholm, André (FIN)",09:03:18,+05:10:35
,5797,"Smirnov, Vitaly (TUR)",09:03:20,+05:10:37
,5798,"Wannberg, Marcus (SWE)",09:03:20,+05:10:37
,5799,"Kind, Andreas (GER)",09:03:26,+05:10:43
,5800,"Bjenning, David (SWE)",09:03:26,+05:10:43
,5801,"Cassman, Erik (SWE)",09:03:27,+05:10:44
,5802,"Lund, Ole Jørgen (NOR)",09:03:28,+05:10:45
,5803,"Vareberg, Erik (SWE)",09:03:28,+05:10:45
,5804,"Nordeman, Nils (SWE)",09:03:29,+05:10:46
,5805,"Bergman, Magnus (SWE)",09:03:30,+05:10:47
,5806,"Rydén, Harald (SWE)",09:03:30,+05:10:47
,5807,"Olofsson, Per (SWE)",09:03:31,+05:10:48
,5808,"Johannesson, Svante (SWE)",09:03:36,+05:10:53
,5809,"Schürer, Axel (GER)",09:03:39,+05:10:56
,5810,"Molén, Jan (SWE)",09:03:46,+05:11:03
,5811,"Ringstad, Alfred (SWE)",09:03:46,+05:11:03
,5812,"Alberius, Peter (SWE)",09:03:47,+05:11:04
,5813,"Axols, Hampus (SWE)",09:03:47,+05:11:04
,5814,"Marinoni, Stefano (ITA)",09:03:49,+05:11:06
,5815,"Lejon, Andreas (SWE)",09:03:51,+05:11:08
,5816,"Thorén, Jonas (SWE)",09:03:53,+05:11:10
,5817,"Fol, Jiri (CZE)",09:03:53,+05:11:10
,5818,"Mäki, Anders (SWE)",09:03:56,+05:11:13
,5819,"Karlsson, Stig (SWE)",09:03:59,+05:11:16
,5820,"Bergdahl, Hannes (SWE)",09:04:00,+05:11:17
,5821,"Sarvari, Khan (AFG)",09:04:01,+05:11:18
,5822,"Hedberg, John (SWE)",09:04:07,+05:11:24
,5823,"Skön, Uno (SWE)",09:04:07,+05:11:24
,5824,"Thorsson, Patrik (SWE)",09:04:08,+05:11:25
,5825,"Forsberg, Pontus (SWE)",09:04:08,+05:11:25
,5826,"Pettersson, Johan (SWE)",09:04:09,+05:11:26
,5827,"Karlsson, Johan (SWE)",09:04:10,+05:11:27
,5828,"Dahlgren, Niklas (SWE)",09:04:16,+05:11:33
,5829,"Larsson, Morgan (SWE)",09:04:17,+05:11:34
,5830,"Enarsson, Per (SWE)",09:04:27,+05:11:44
,5831,"Eriksson, Sverker (SWE)",09:04:28,+05:11:45
,5832,"Andersson, Tom (SWE)",09:04:28,+05:11:45
,5833,"Eknäs, Magnus (SWE)",09:04:28,+05:11:45
,5834,"Hellgren, Göran (SWE)",09:04:28,+05:11:45
,5835,"Zabka, Jiri (CZE)",09:04:30,+05:11:47
,5836,"Quindt, Stefan (GER)",09:04:30,+05:11:47
,5837,"Engblom, Petter (SWE)",09:04:31,+05:11:48
,5838,"Taber Almqvist, Erik (SWE)",09:04:32,+05:11:49
,5839,"Olsson, Jan-Olof (SWE)",09:04:32,+05:11:49
,5840,"Thunegard, Rikard (SWE)",09:04:37,+05:11:54
,5841,"Bennet, Henning (SWE)",09:04:37,+05:11:54
,5842,"Paulsson, Olle (SWE)",09:04:38,+05:11:55
,5843,"Lanik, Filip (CZE)",09:04:39,+05:11:56
,5844,"Elm, Fredrik (SWE)",09:04:39,+05:11:56
,5845,"Sievers, Rickard (SWE)",09:04:40,+05:11:57
,5846,"Wagne, Olle (SWE)",09:04:43,+05:12:00
,5847,"Ehrstedt, Björn (NOR)",09:04:44,+05:12:01
,5848,"Gyllenhammar, Henrik (SWE)",09:04:45,+05:12:02
,5849,"Wiemer, Marcus (SWE)",09:04:48,+05:12:05
,5850,"Mikkelsen, Sven (SWE)",09:04:49,+05:12:06
,5851,"Hronek, Lubos (CZE)",09:04:51,+05:12:08
,5852,"Wallefors, Johan (SWE)",09:04:53,+05:12:10
,5853,"Andersen, Erlend Prytz Berset (NOR)",09:04:53,+05:12:10
,5854,"Sebesta, Vladimir (CZE)",09:04:54,+05:12:11
,5855,"de Ridder, Tim (BEL)",09:04:55,+05:12:12
,5856,"Minx, Janek (GER)",09:04:58,+05:12:15
,5857,"Rönning, Jörgen (SWE)",09:05:04,+05:12:21
,5858,"Ehrlich, Nicky (GER)",09:05:07,+05:12:24
,5859,"Fritzen, Henrik (DEN)",09:05:08,+05:12:25
,5860,"Björk, Lars (SWE)",09:05:14,+05:12:31
,5861,"Sjööns, Tomas (SWE)",09:05:14,+05:12:31
,5862,"Walsund, Kristoffer (SWE)",09:05:18,+05:12:35
,5863,"Svanelöv, Mats (SWE)",09:05:20,+05:12:37
,5864,"Conradsson, Johan (SWE)",09:05:27,+05:12:44
,5865,"Wedin, Alfons (SWE)",09:05:29,+05:12:46
,5866,"Hagberg, Jan-Erik (SWE)",09:05:29,+05:12:46
,5867,"Glistrup, Casper (DEN)",09:05:32,+05:12:49
,5868,"Laitus, Vaido (EST)",09:05:32,+05:12:49
,5869,"Bratberg, Nils (NOR)",09:05:32,+05:12:49
,5870,"Sköld, Mats (SWE)",09:05:37,+05:12:54
,5871,"Villanen, Stefan (FIN)",09:05:37,+05:12:54
,5872,"Angelo, Robin (NOR)",09:05:38,+05:12:55
,5873,"Drake, Joakim (SWE)",09:05:39,+05:12:56
,5874,"Roztocil, Jirí (CZE)",09:05:41,+05:12:58
,5875,"Dalseg, Torgrim (NOR)",09:05:42,+05:12:59
,5875,"Rusdal, Casey (USA)",09:05:42,+05:12:59
,5877,"Godenzini, Stefano (ITA)",09:05:43,+05:13:00
,5878,"Åman, Adam (SWE)",09:05:44,+05:13:01
,5879,"Rauhala, Jari (SWE)",09:05:47,+05:13:04
,5880,"Garin Folkegård, Alexander (SWE)",09:05:49,+05:13:06
,5881,"Tyllsmark, Andreas (SWE)",09:05:50,+05:13:07
,5882,"Holemy, Libor (CZE)",09:05:51,+05:13:08
,5883,"Svensson, Daniel (SWE)",09:05:51,+05:13:08
,5884,"Dahlqvist, Mats (SWE)",09:05:59,+05:13:16
,5885,"Thelberg, Emanuel (SWE)",09:06:02,+05:13:19
,5886,"Hegardt, Pontus (SWE)",09:06:02,+05:13:19
,5887,"Broman, Christer (SWE)",09:06:05,+05:13:22
,5888,"Törnqvist, Peter (SWE)",09:06:05,+05:13:22
,5889,"Marstorp, Jan (SWE)",09:06:06,+05:13:23
,5890,"Barkestedt, Filip (SWE)",09:06:06,+05:13:23
,5891,"Claesson, Claes-Göran (SWE)",09:06:06,+05:13:23
,5892,"Karlsson, Tobias (SWE)",09:06:06,+05:13:23
,5893,"Önnefors, Oliver (SWE)",09:06:07,+05:13:24
,5894,"Beno, Ladislav (CZE)",09:06:09,+05:13:26
,5895,"Röse, Bernhard (GER)",09:06:10,+05:13:27
,5896,"Pohjanen, Nicklas (SWE)",09:06:13,+05:13:30
,5897,"Svedlund, Axel (SWE)",09:06:14,+05:13:31
,5898,"Ramberg, Fredrik (SWE)",09:06:14,+05:13:31
,5899,"Libor, Cumpelik (CZE)",09:06:16,+05:13:33
,5900,"Hallin, Daniel (SWE)",09:06:16,+05:13:33
,5901,"Nilsson, Jörgen (SWE)",09:06:17,+05:13:34
,5902,"Axelsson, Patrik (SWE)",09:06:18,+05:13:35
,5903,"Hedenblad, Leonard (SWE)",09:06:18,+05:13:35
,5904,"Wagne, Carl (SWE)",09:06:18,+05:13:35
,5905,"Lund, Stefan (SWE)",09:06:18,+05:13:35
,5906,"Örn, Johan (SWE)",09:06:19,+05:13:36
,5907,"Mattsson, Tobias (SWE)",09:06:20,+05:13:37
,5908,"Rönn, Viktor (SWE)",09:06:21,+05:13:38
,5909,"Nyman, Simon (SWE)",09:06:23,+05:13:40
,5910,"Olsson, Mikael (SWE)",09:06:28,+05:13:45
,5911,"Morell, Bo (DEN)",09:06:30,+05:13:47
,5912,"Olafsson, Gunnlaugur (ISL)",09:06:32,+05:13:49
,5913,"Stümer, Wolfgang (GER)",09:06:33,+05:13:50
,5914,"Vidgren, Johan (SWE)",09:06:34,+05:13:51
,5915,"Eriksen, Joergen (SUI)",09:06:38,+05:13:55
,5916,"Walldin, Daniel (SWE)",09:06:40,+05:13:57
,5917,"Svensson, Göran (SWE)",09:06:41,+05:13:58
,5918,"Abildgaard, Hans (DEN)",09:06:44,+05:14:01
,5919,"Persson, Torbjörn (SWE)",09:06:45,+05:14:02
,5920,"Nilsson, Anton (SWE)",09:06:46,+05:14:03
,5921,"Pettersson, Ulf (SWE)",09:06:47,+05:14:04
,5922,"Hulten, Niklas (SWE)",09:06:50,+05:14:07
,5923,"Arnarson, Örvar (ISL)",09:06:52,+05:14:09
,5924,"Woodbridge, Stephan (SWE)",09:06:54,+05:14:11
,5925,"Landerberg, Mats (SWE)",09:06:54,+05:14:11
,5926,"Karolin, Indrek (EST)",09:06:54,+05:14:11
,5927,"Örnholmer, Marcus (SWE)",09:06:54,+05:14:11
,5928,"Jensen, Jakob Ibsen (DEN)",09:06:55,+05:14:12
,5929,"Kall, Mats (SWE)",09:06:55,+05:14:12
,5930,"Rippe, Wilhelm (SWE)",09:06:56,+05:14:13
,5931,"Rigoni, Loris (ITA)",09:06:58,+05:14:15
,5932,"Hug, Thomas (SUI)",09:07:01,+05:14:18
,5933,"Hobi, Andreas (SUI)",09:07:06,+05:14:23
,5934,"Bärtsch, Philipp (SUI)",09:07:06,+05:14:23
,5935,"Landström, Joakim (SWE)",09:07:06,+05:14:23
,5936,"Kronlöf, Jacob (FIN)",09:07:14,+05:14:31
,5937,"Sveber, Jacob (SWE)",09:07:15,+05:14:32
,5938,"Söderkvist, Gustav (SWE)",09:07:17,+05:14:34
,5939,"Peltonen, Markus (SWE)",09:07:19,+05:14:36
,5940,"Svärdberg, Göran (SWE)",09:07:23,+05:14:40
,5941,"Zima, Pavel (CZE)",09:07:24,+05:14:41
,5942,"Holmlund, Elias (SWE)",09:07:28,+05:14:45
,5943,"Hermansson, Johan (SWE)",09:07:28,+05:14:45
,5944,"Morell, Johan (SWE)",09:07:29,+05:14:46
,5945,"Pettersson, Jan (SWE)",09:07:29,+05:14:46
,5946,"Gullbring, Jonathan (SWE)",09:07:31,+05:14:48
,5947,"Holánek, Martin (CZE)",09:07:32,+05:14:49
,5948,"Forsman, Joakim (SWE)",09:07:36,+05:14:53
,5949,"Espeland, Tom (NOR)",09:07:36,+05:14:53
,5950,"Nirgi, Robin (EST)",09:07:39,+05:14:56
,5951,"Nirgi, Sten Eric (EST)",09:07:39,+05:14:56
,5952,"Ritter, Anders (SWE)",09:07:40,+05:14:57
,5953,"Martinsson, Kjell (SWE)",09:07:43,+05:15:00
,5954,"Södergren, Johan (SWE)",09:07:44,+05:15:01
,5955,"Flyckt, Peter (SWE)",09:07:44,+05:15:01
,5956,"Johansson, Marcus (SWE)",09:07:47,+05:15:04
,5957,"Niemi, Mikael (SWE)",09:07:50,+05:15:07
,5958,"Henriksson, Niklas (SWE)",09:07:50,+05:15:07
,5959,"Selmo, Alessio (ITA)",09:07:53,+05:15:10
,5960,"Jaksland, Knut (NOR)",09:07:55,+05:15:12
,5961,"Pöntinen, Kimmo (SWE)",09:07:57,+05:15:14
,5962,"Carlsson, Anders (SWE)",09:07:59,+05:15:16
,5963,"Ketola, Timo (FIN)",09:08:02,+05:15:19
,5964,"Helling, Alexander (SWE)",09:08:04,+05:15:21
,5965,"Holmstedt, Tim (SWE)",09:08:05,+05:15:22
,5966,"Magnusson, Per-Henrik (SWE)",09:08:09,+05:15:26
,5967,"Mittbrodt, Oliver (SWE)",09:08:17,+05:15:34
,5968,"Müller, Christian (NOR)",09:08:37,+05:15:54
,5969,"Pedersen, Nicklas (DEN)",09:08:38,+05:15:55
,5970,"Tuvenäs, Viktor (SWE)",09:08:44,+05:16:01
,5971,"Multan, Filip (SWE)",09:08:48,+05:16:05
,5972,"Moberget, Vegard (NOR)",09:08:52,+05:16:09
,5973,"Johnsson, Mattias (SWE)",09:08:52,+05:16:09
,5974,"Thomsson, Adam (SWE)",09:08:52,+05:16:09
,5975,"Rogne, Edvin (SWE)",09:08:53,+05:16:10
,5976,"Sjöberg, Simon (SWE)",09:08:55,+05:16:12
,5977,"Wallén, Felix (SWE)",09:08:59,+05:16:16
,5978,"Arkmo, Joakim (SWE)",09:09:00,+05:16:17
,5979,"Thyr, Björn (SWE)",09:09:04,+05:16:21
,5980,"Karnatz, Roger (SWE)",09:09:04,+05:16:21
,5981,"Jakobsson, Oskar (SWE)",09:09:04,+05:16:21
,5982,"Strömberg, Hampus (SWE)",09:09:05,+05:16:22
,5983,"Steen, Rasmus (SWE)",09:09:06,+05:16:23
,5984,"Berneson, Johan (SWE)",09:09:07,+05:16:24
,5985,"Landergren, Erik (SWE)",09:09:08,+05:16:25
,5986,"Persson, Simon (SWE)",09:09:08,+05:16:25
,5987,"Parenica, Jiri (CZE)",09:09:11,+05:16:28
,5988,"Brostedt, Erik (SWE)",09:09:14,+05:16:31
,5989,"Hallengren, Johan (SWE)",09:09:15,+05:16:32
,5990,"Nordqvist, Nils (SWE)",09:09:16,+05:16:33
,5991,"Vecerek, Dusan (CZE)",09:09:16,+05:16:33
,5992,"Mair, Freddy (ITA)",09:09:18,+05:16:35
,5993,"Levin, Sebastian (SWE)",09:09:29,+05:16:46
,5994,"Lundström, Anders (SWE)",09:09:33,+05:16:50
,5995,"Isaksson, Niklas (SWE)",09:09:33,+05:16:50
,5996,"Mumm, Indrek (EST)",09:09:36,+05:16:53
,5997,"Drahonovsky, Miroslav (CZE)",09:09:37,+05:16:54
,5998,"Rydenius, Jörgen (SWE)",09:09:38,+05:16:55
,5999,"Thiel, Thomas (GER)",09:09:40,+05:16:57
,6000,"Uhtlik, Ove (EST)",09:09:40,+05:16:57
,6001,"Ramstad, Per Kristian (NOR)",09:09:44,+05:17:01
,6002,"Klerfors, Henrik (SWE)",09:09:45,+05:17:02
,6003,"Emanuelsen, Sander (NOR)",09:09:45,+05:17:02
,6004,"Catellani, Paolo (ITA)",09:09:47,+05:17:04
,6005,"Björsson, Carl (SWE)",09:09:52,+05:17:09
,6006,"Hätinen, Miika (FIN)",09:09:54,+05:17:11
,6007,"Berglind, Robert (SWE)",09:09:56,+05:17:13
,6008,"Nilsson, Niclas (SWE)",09:09:59,+05:17:16
,6009,"Björling, Anders (SWE)",09:10:01,+05:17:18
,6010,"Biranvand, Yavar (SWE)",09:10:01,+05:17:18
,6011,"Elisson, Axl (SWE)",09:10:01,+05:17:18
,6012,"Björklund, Dan (SWE)",09:10:02,+05:17:19
,6013,"Østerås, Karsten (NOR)",09:10:04,+05:17:21
,6014,"Magnússon, Sigvaldi (ISL)",09:10:05,+05:17:22
,6015,"Forsberg, Oskar (SWE)",09:10:05,+05:17:22
,6016,"Råstedt, Daniel (FIN)",09:10:08,+05:17:25
,6017,"Hansson, Niclas (SWE)",09:10:11,+05:17:28
,6018,"Granskog, Jan (FIN)",09:10:19,+05:17:36
,6019,"Röös, Martin (FIN)",09:10:19,+05:17:36
,6020,"Joelsson, Filip (SWE)",09:10:19,+05:17:36
,6021,"Kotrc, Vladimir (CZE)",09:10:21,+05:17:38
,6022,"Mårebeck, Fredrik (SWE)",09:10:25,+05:17:42
,6023,"Fuchs, Marcel (SUI)",09:10:34,+05:17:51
,6024,"Jensen, Morten Flotin (DEN)",09:10:43,+05:18:00
,6025,"Janzon, Andreas (SWE)",09:10:47,+05:18:04
,6026,"Hansén, Linus (FIN)",09:10:48,+05:18:05
,6027,"Sparrman, Adam (SWE)",09:10:52,+05:18:09
,6028,"Backman, Hugo (SWE)",09:10:52,+05:18:09
,6029,"Pettersson, Jon-Ola (SWE)",09:10:52,+05:18:09
,6030,"Sandelund, Martin (SWE)",09:10:53,+05:18:10
,6031,"Beckman, David (SWE)",09:10:54,+05:18:11
,6032,"Brinnen, Jan (SWE)",09:10:55,+05:18:12
,6033,"Abrahamsson, Henrik (SWE)",09:10:56,+05:18:13
,6034,"Jungmark, Johan (SWE)",09:10:59,+05:18:16
,6035,"Bengtsson, Dennis (SWE)",09:11:06,+05:18:23
,6036,"Meier, Christian (LIE)",09:11:06,+05:18:23
,6037,"Wadbrant, David (SWE)",09:11:14,+05:18:31
,6038,"Gustafsson, David (SWE)",09:11:16,+05:18:33
,6039,"Engstrand, Joakim (SWE)",09:11:21,+05:18:38
,6040,"Smedmalm, Mattias (SWE)",09:11:30,+05:18:47
,6041,"Kaderávek, Lukáš (CZE)",09:11:34,+05:18:51
,6042,"Wästholt, Erik (SWE)",09:11:35,+05:18:52
,6043,"Walter, Jacob (SWE)",09:11:36,+05:18:53
,6044,"Stavnsbjerg, Martin (DEN)",09:11:37,+05:18:54
,6045,"Sollander, Joel (SWE)",09:11:42,+05:18:59
,6046,"Jonsson, Lars (SWE)",09:11:42,+05:18:59
,6047,"Bräuer, Jörg (GER)",09:11:48,+05:19:05
,6048,"Holfve, Jonas (SWE)",09:11:56,+05:19:13
,6049,"Krupcík, Julius (CZE)",09:12:01,+05:19:18
,6050,"van Ekeren, Wessel (NED)",09:12:01,+05:19:18
,6051,"Andersson, Emil (SWE)",09:12:04,+05:19:21
,6052,"Sveum, Bjørn (NOR)",09:12:11,+05:19:28
,6053,"Silar, Radek (CZE)",09:12:14,+05:19:31
,6054,"Elgcrona, Carl (SWE)",09:12:16,+05:19:33
,6055,"Smid, Jiri (CZE)",09:12:20,+05:19:37
,6056,"Thomsson, Lars (SWE)",09:12:27,+05:19:44
,6057,"Rudbeck, Oskar (SWE)",09:12:29,+05:19:46
,6058,"Flygare, Axel (SWE)",09:12:34,+05:19:51
,6059,"Tschol, Martin (AUT)",09:12:37,+05:19:54
,6060,"Edfast, Olof (SWE)",09:12:38,+05:19:55
,6061,"Lindbergsson, Fredrik (SWE)",09:12:40,+05:19:57
,6062,"Höjer, Tobias (SWE)",09:12:42,+05:19:59
,6063,"Rydell, Björn (SWE)",09:12:43,+05:20:00
,6064,"Kölby, Gustav (SWE)",09:12:45,+05:20:02
,6065,"Gill, Herman (SWE)",09:12:45,+05:20:02
,6066,"Eriksson, Anton (SWE)",09:12:48,+05:20:05
,6067,"Alskog, Magnus (SWE)",09:12:49,+05:20:06
,6068,"Jørgensen, Morten Dahl (DEN)",09:12:55,+05:20:12
,6069,"Löfgren, Michael (SWE)",09:13:01,+05:20:18
,6070,"Tynelius, Gustaf (SWE)",09:13:06,+05:20:23
,6071,"Vänttinen, Erik (FIN)",09:13:09,+05:20:26
,6072,"Soukup, Václav (CZE)",09:13:14,+05:20:31
,6073,"Wikman, Robert (SWE)",09:13:22,+05:20:39
,6074,"Eilertsen, Eirik Renna (NOR)",09:13:24,+05:20:41
,6075,"Häggblom, Filip (FIN)",09:13:25,+05:20:42
,6076,"Carlsson, Jonas (SWE)",09:13:25,+05:20:42
,6077,"Norrgård, Alexander (FIN)",09:13:35,+05:20:52
,6078,"Morsing, Anders (SWE)",09:13:42,+05:20:59
,6079,"Kempe, Rickard (SWE)",09:13:42,+05:20:59
,6080,"Ågren, Erik (SWE)",09:13:43,+05:21:00
,6081,"Stridsman, Johan (SWE)",09:13:50,+05:21:07
,6082,"Karsten, Gustav (SWE)",09:13:54,+05:21:11
,6083,"Åkesson, Mats (SWE)",09:13:58,+05:21:15
,6084,"Nemecek, Jan (CZE)",09:14:06,+05:21:23
,6085,"Hjaldahl, Per (SWE)",09:14:06,+05:21:23
,6086,"Nilsson, Bengt (SWE)",09:14:07,+05:21:24
,6087,"Blomqvist, Tom (FIN)",09:14:08,+05:21:25
,6088,"Johansson, Tobias (SWE)",09:14:11,+05:21:28
,6089,"Sjölund, Aron (SWE)",09:14:11,+05:21:28
,6090,"Lundin, Anton (SWE)",09:14:12,+05:21:29
,6091,"Henriksson, Magnus (SWE)",09:14:17,+05:21:34
