total-place,gender-place,name,time,diff
,6007,"Larsson, Daniel (SWE)",00:55:31,+43:30
,6008,"Gustafsson, Brynolf (SWE)",00:55:31,+43:30
,6009,"Sahlberg, Marcus (SWE)",00:55:32,+43:31
,6010,"Örfelth, Alfred (SWE)",00:55:32,+43:31
,6011,"Darhult, Gustav (SWE)",00:55:32,+43:31
,6012,"Björklund, Felix (SWE)",00:55:32,+43:31
,6013,"Johansson, Tobias (SWE)",00:55:33,+43:32
,6014,"Wernersson, Martin (SWE)",00:55:33,+43:32
,6015,"Carlsson, Martin (SWE)",00:55:34,+43:33
,6016,"Roos, Rauno (EST)",00:55:35,+43:34
,6017,"Håkansson, Fredrik (SWE)",00:55:36,+43:35
,6018,"Arvidsson, Peter (SWE)",00:55:36,+43:35
,6019,"Andrén, Daniel (SWE)",00:55:37,+43:36
,6020,"Ivarson, Lars (SWE)",00:55:37,+43:36
,6021,"Svensson, Patrik (SWE)",00:55:37,+43:36
,6022,"Johansson, Donny (SWE)",00:55:38,+43:37
,6023,"Skaro, Kåre-Ivar (SWE)",00:55:39,+43:38
,6024,"Ingemaesson, Per (SWE)",00:55:39,+43:38
,6025,"Jirous, Vilem (CZE)",00:55:40,+43:39
,6026,"Storm, Ronny (FIN)",00:55:40,+43:39
,6027,"Björklund, Emil (SWE)",00:55:40,+43:39
,6028,"Löfs, Adam (FIN)",00:55:40,+43:39
,6029,"Ørnholt Jørgensen, Søren (DEN)",00:55:40,+43:39
,6030,"Stenback, Björn (FIN)",00:55:41,+43:40
,6031,"Eriksson, Sam (SWE)",00:55:42,+43:41
,6032,"Juto, Christoffer (SWE)",00:55:44,+43:43
,6033,"Häggman, Joakim (FIN)",00:55:44,+43:43
,6034,"Olofsson, Erik (SWE)",00:55:45,+43:44
,6035,"Sandelund, Martin (SWE)",00:55:45,+43:44
,6036,"Falk, Mårten (SWE)",00:55:46,+43:45
,6037,"Jørgensen, Jørgen Ole (DEN)",00:55:46,+43:45
,6038,"Hansen, Andreas (DEN)",00:55:47,+43:46
,6039,"Bjerg, Christoffer (DEN)",00:55:47,+43:46
,6040,"Ax, Rickard (SWE)",00:55:48,+43:47
,6041,"Jonsson, Lars (SWE)",00:55:48,+43:47
,6042,"Richter, Falk (GER)",00:55:49,+43:48
,6043,"Rygaard, Nils (SWE)",00:55:49,+43:48
,6044,"Sloth, Hans Jacob (DEN)",00:55:50,+43:49
,6045,"Jonsson, Magnus (SWE)",00:55:50,+43:49
,6046,"Terävä, Viktor (SWE)",00:55:50,+43:49
,6047,"Johansson, Robert (SWE)",00:55:51,+43:50
,6048,"Madsen, Jens (DEN)",00:55:51,+43:50
,6049,"Önnegren, Patrik (SWE)",00:55:52,+43:51
,6050,"Wallin, Martin (SWE)",00:55:52,+43:51
,6051,"Kronblad, Fredrik (SWE)",00:55:52,+43:51
,6052,"Svenler, Måns (SWE)",00:55:53,+43:52
,6053,"Jemth, Per (SWE)",00:55:53,+43:52
,6054,"Guldstrand, Fredrik (SWE)",00:55:54,+43:53
,6055,"Lønbæk, Jakob Mærsk (DEN)",00:55:54,+43:53
,6056,"Persson, Stefan (SWE)",00:55:54,+43:53
,6057,"Döllinger, Peer (NOR)",00:55:54,+43:53
,6058,"Rappu, Johan (SWE)",00:55:55,+43:54
,6059,"Westberg, Lennart (SWE)",00:55:56,+43:55
,6060,"Kleinhenz, Timo (GER)",00:55:56,+43:55
,6061,"Bergman Wallin, Rasmus (SWE)",00:55:56,+43:55
,6062,"Pounu, Oskar (SWE)",00:55:57,+43:56
,6063,"Österberg, Julius (SWE)",00:55:57,+43:56
,6064,"Löv, Jonas (FIN)",00:55:57,+43:56
,6065,"Lundkvist, Anders (SWE)",00:55:58,+43:57
,6066,"Sydtveit, Niels (NOR)",00:55:58,+43:57
,6067,"Alverlind, Daniel (SWE)",00:55:59,+43:58
,6068,"Kling, Emil (SWE)",00:55:59,+43:58
,6069,"Pettersson, Andreas (SWE)",00:55:59,+43:58
,6070,"Donnelly, Sean (IRL)",00:56:00,+43:59
,6071,"Selberg, Hannes (SWE)",00:56:00,+43:59
,6072,"Hansen, Marc (DEN)",00:56:01,+44:00
,6073,"Erixon, Henrik (SWE)",00:56:01,+44:00
,6074,"Eigner, Marco (GER)",00:56:02,+44:01
,6075,"Cassman, Erik (SWE)",00:56:02,+44:01
,6076,"Sebesta, Vladimir (CZE)",00:56:02,+44:01
,6077,"Biranvand, Yavar (SWE)",00:56:02,+44:01
,6078,"Michalek, Vladimir (CZE)",00:56:02,+44:01
,6079,"Svedberg, Jan (SWE)",00:56:03,+44:02
,6080,"Ritter, Anders (SWE)",00:56:03,+44:02
,6081,"Drahonovsky, Miroslav (CZE)",00:56:03,+44:02
,6082,"Dahl, Alfons (FIN)",00:56:03,+44:02
,6083,"Saviir, Jaan (EST)",00:56:03,+44:02
,6084,"Olsson, Tony (SWE)",00:56:04,+44:03
,6085,"Tautz, Stefan (GER)",00:56:04,+44:03
,6086,"Ståhl, Johan (SWE)",00:56:04,+44:03
,6087,"Moberg, August (SWE)",00:56:04,+44:03
,6088,"Spiller, Ondrej (CZE)",00:56:04,+44:03
,6089,"Hammarberg, Jonas (SWE)",00:56:05,+44:04
,6090,"Bertilsson, Olof (SWE)",00:56:05,+44:04
,6091,"Lindh, Jan (SWE)",00:56:05,+44:04
,6092,"Swartz, Nils (SWE)",00:56:06,+44:05
,6093,"Norsted, Markus (SWE)",00:56:06,+44:05
,6094,"Wargh, Jan (FIN)",00:56:07,+44:06
,6095,"Weikard, Julius (GER)",00:56:07,+44:06
,6096,"Bujok, Andrzej (POL)",00:56:07,+44:06
,6097,"Vitez, Robert (SWE)",00:56:08,+44:07
,6098,"Isling, Peter (SWE)",00:56:08,+44:07
,6099,"Andersson, Stefan (SWE)",00:56:09,+44:08
,6100,"Salomonsson, Fredrik (SWE)",00:56:09,+44:08
,6101,"Åkerblom, Björn (SWE)",00:56:10,+44:09
,6102,"Hanni, Tarmo (EST)",00:56:10,+44:09
,6103,"Marstorp, Jan (SWE)",00:56:11,+44:10
,6104,"Karlsson, Fredrik (SWE)",00:56:11,+44:10
,6105,"Segersten, Max (SWE)",00:56:12,+44:11
,6106,"Morsing, Anders (SWE)",00:56:12,+44:11
,6107,"Lövkvist, Tobias (SWE)",00:56:12,+44:11
,6108,"von Stöckel, Tobias (SWE)",00:56:13,+44:12
,6109,"Nielsen, Claus Rothberg (DEN)",00:56:13,+44:12
,6110,"Larsson, Lars Erik (NOR)",00:56:13,+44:12
,6111,"Lundin, Robin (SWE)",00:56:13,+44:12
,6112,"Forsberg, Björn (SWE)",00:56:14,+44:13
,6113,"Persson, David (SWE)",00:56:14,+44:13
,6114,"Selling, Jan (SWE)",00:56:14,+44:13
,6115,"Ekesiöö, Oliver (SWE)",00:56:14,+44:13
,6116,"Ulbrich, Jan (GER)",00:56:14,+44:13
,6117,"van Moll, Cédric (BEL)",00:56:14,+44:13
,6118,"Holmgren, Martin (NOR)",00:56:15,+44:14
,6119,"Wiklund, Ulf (SWE)",00:56:15,+44:14
,6120,"Sala, Giovanni Luca (ITA)",00:56:16,+44:15
,6121,"Alm, Mattias (SWE)",00:56:16,+44:15
,6122,"Nilsson, Rickard (SWE)",00:56:16,+44:15
,6123,"Johansson, Philip (SWE)",00:56:16,+44:15
,6124,"Hemmingsson, Oscar (SWE)",00:56:17,+44:16
,6125,"Drake, Joakim (SWE)",00:56:17,+44:16
,6126,"Walther, Jens (GER)",00:56:17,+44:16
,6127,"Sanna, Ove (NOR)",00:56:17,+44:16
,6128,"Nilsson, Johnny (SWE)",00:56:17,+44:16
,6129,"Taube, Jack (SWE)",00:56:17,+44:16
,6130,"Claesson, Gustav (SWE)",00:56:17,+44:16
,6131,"Palmcrantz, Victor (SWE)",00:56:18,+44:17
,6132,"Ståhl, Viktor (SWE)",00:56:19,+44:18
,6133,"Wessberg, Christer (SWE)",00:56:19,+44:18
,6134,"Lundborg, Daniel (SWE)",00:56:19,+44:18
,6135,"Nääs, Anders (SWE)",00:56:19,+44:18
,6136,"Mäki, Kari (FIN)",00:56:19,+44:18
,6137,"Larsson, Morgan (SWE)",00:56:20,+44:19
,6138,"Silar, Radek (CZE)",00:56:20,+44:19
,6139,"Holm, David (SWE)",00:56:20,+44:19
,6140,"Forsman, Joakim (SWE)",00:56:21,+44:20
,6141,"Ottosson, Pontus (SWE)",00:56:21,+44:20
,6142,"Back Törnkvist, Oskar (SWE)",00:56:21,+44:20
,6143,"Budik, Michal (CZE)",00:56:21,+44:20
,6144,"Travnicek, Jiri (CZE)",00:56:21,+44:20
,6145,"Söderman, Henrik (SWE)",00:56:22,+44:21
,6146,"Olsson, Jerker (SWE)",00:56:22,+44:21
,6147,"Wetterling, Jonas (SWE)",00:56:22,+44:21
,6148,"Paolin, Maurizio (ITA)",00:56:23,+44:22
,6149,"Balkåsen, Fredrik (SWE)",00:56:23,+44:22
,6150,"Tann, Tobias (SWE)",00:56:24,+44:23
,6151,"Averstad, Dan (SWE)",00:56:24,+44:23
,6152,"Lejon, Marcus (SWE)",00:56:25,+44:24
,6153,"Lundberg, Oskar (SWE)",00:56:25,+44:24
,6154,"Malm, Olle (SWE)",00:56:25,+44:24
,6155,"Veslum, Jan Erik (NOR)",00:56:25,+44:24
,6156,"Nääs, Robin (SWE)",00:56:26,+44:25
,6157,"Nilsson, Ola (SWE)",00:56:27,+44:26
,6158,"Conradsson, Johan (SWE)",00:56:27,+44:26
,6159,"Hala, Jan (CZE)",00:56:27,+44:26
,6160,"Halasek, Jirí (CZE)",00:56:28,+44:27
,6161,"Helander, Joel (SWE)",00:56:28,+44:27
,6162,"Olsson, Mats (SWE)",00:56:29,+44:28
,6163,"Klemo, Lars (SWE)",00:56:29,+44:28
,6164,"Virhammar, Emil (SWE)",00:56:29,+44:28
,6165,"Malm, Tommy (SWE)",00:56:29,+44:28
,6166,"Jakobs, Robert (SWE)",00:56:30,+44:29
,6167,"Tomastik, Antonin (CZE)",00:56:31,+44:30
,6168,"Johansson, Bertil (SWE)",00:56:31,+44:30
,6169,"Brostedt, Erik (SWE)",00:56:31,+44:30
,6170,"Bergman, Magnus (SWE)",00:56:32,+44:31
,6171,"Wannberg, Marcus (SWE)",00:56:32,+44:31
,6172,"Hedenblad, Leonard (SWE)",00:56:32,+44:31
,6173,"Blom, Henrik (SWE)",00:56:33,+44:32
,6174,"Pihl, Morgan (SWE)",00:56:33,+44:32
,6175,"Pålsson, Roger (SWE)",00:56:33,+44:32
,6176,"Johnson, Christopher (USA)",00:56:33,+44:32
,6177,"Danielsson, Gustaf (SWE)",00:56:34,+44:33
,6178,"Grande, Daniel (SWE)",00:56:34,+44:33
,6179,"Larsson, Jonas (SWE)",00:56:34,+44:33
,6180,"Grande, Samuel (SWE)",00:56:35,+44:34
,6181,"Bergström, Kenneth (SWE)",00:56:35,+44:34
,6182,"Pettersson, Jan (SWE)",00:56:36,+44:35
,6183,"Ernestes, Mats (SWE)",00:56:37,+44:36
,6184,"N. Roved, Jens (DEN)",00:56:37,+44:36
,6185,"Morell, Johan (SWE)",00:56:39,+44:38
,6186,"Arnbom, Martin (SWE)",00:56:39,+44:38
,6187,"Nilsson, Jimmy Kjell (SWE)",00:56:39,+44:38
,6188,"Espeland, Tom (NOR)",00:56:40,+44:39
,6189,"Gezelius, Findus (SWE)",00:56:40,+44:39
,6190,"Espeland, Bård Andre (NOR)",00:56:40,+44:39
,6191,"Magni, Davide (ITA)",00:56:40,+44:39
,6192,"Jansson, Thomas (SWE)",00:56:41,+44:40
,6193,"Allanson, Tobias (SWE)",00:56:41,+44:40
,6194,"Allvar, Jerk (SWE)",00:56:42,+44:41
,6195,"Brishammar, Carl (SWE)",00:56:42,+44:41
,6196,"Pettersson, Rasmus (SWE)",00:56:44,+44:43
,6197,"Carlehed, Per (SWE)",00:56:45,+44:44
,6198,"Duda, Marek (CZE)",00:56:45,+44:44
,6199,"Andersson, Jörgen (SWE)",00:56:45,+44:44
,6200,"Sisask, Sander (EST)",00:56:46,+44:45
,6201,"Rizzi, Fausto (ITA)",00:56:46,+44:45
,6202,"Harju, Mikko (FIN)",00:56:46,+44:45
,6203,"Granskog, Jan (FIN)",00:56:47,+44:46
,6204,"Röös, Martin (FIN)",00:56:49,+44:48
,6205,"Strandberg, Ted (SWE)",00:56:50,+44:49
,6206,"Klapal, Ales (CZE)",00:56:51,+44:50
,6207,"Schlottig, Bernd (GER)",00:56:51,+44:50
,6208,"Wetterlund, Björn (SWE)",00:56:53,+44:52
,6209,"Johansson, Jörgen (SWE)",00:56:53,+44:52
,6210,"Lyngå, Henrik (SWE)",00:56:53,+44:52
,6211,"Sundfors, Peter (FIN)",00:56:54,+44:53
,6212,"Smidt-Jensen, Olav (DEN)",00:56:54,+44:53
,6213,"Törnqvist, Peter (SWE)",00:56:54,+44:53
,6214,"Ødegård, Stein Ove (NOR)",00:56:54,+44:53
,6215,"van Eerd, Tom (NED)",00:56:54,+44:53
,6216,"Rippe, Wilhelm (SWE)",00:56:55,+44:54
,6217,"Ahlin Hamberg, Ludvig (SWE)",00:56:56,+44:55
,6218,"Myrlöv, Jakob (SWE)",00:56:56,+44:55
,6219,"Visschedijk, Johan (NED)",00:56:57,+44:56
,6220,"Johannesson, Svante (SWE)",00:56:57,+44:56
,6221,"Svenns, Jan Fredrik (FIN)",00:56:57,+44:56
,6222,"Dahlin, Lars (SWE)",00:56:57,+44:56
,6223,"Rosell, Axel (SWE)",00:56:57,+44:56
,6224,"Fol, Jiri (CZE)",00:56:58,+44:57
,6225,"Pettersson, Johan (SWE)",00:56:58,+44:57
,6226,"Gustafsson, Fredrik (SWE)",00:56:58,+44:57
,6227,"Holmberg, Rickard (SWE)",00:56:58,+44:57
,6228,"Andersson-Back, Jan (SWE)",00:56:58,+44:57
,6229,"Eriksson Wänström, Hampus (SWE)",00:56:59,+44:58
,6230,"Viklund, Samuel (SWE)",00:56:59,+44:58
,6231,"Sjölander, Rickard (SWE)",00:57:00,+44:59
,6232,"Jonsson, Robin (SWE)",00:57:00,+44:59
,6233,"Tärbo, Christian (SWE)",00:57:00,+44:59
,6234,"Sirwiö, Robin (SWE)",00:57:00,+44:59
,6235,"Martinsson, Ragnar (SWE)",00:57:01,+45:00
,6236,"Gerremo, Hans (SWE)",00:57:02,+45:01
,6237,"Andersson, Christian (SWE)",00:57:02,+45:01
,6238,"Vaern, Anton (SWE)",00:57:02,+45:01
,6239,"Johansson, Björn (SWE)",00:57:03,+45:02
,6240,"Nordqvist, Niklas (SWE)",00:57:03,+45:02
,6241,"Grannas, David (SWE)",00:57:03,+45:02
,6242,"Kallin Pålsson, Per (SWE)",00:57:04,+45:03
,6243,"Larsson, Stefan (SWE)",00:57:04,+45:03
,6244,"Sundholm, Oliver (SWE)",00:57:04,+45:03
,6245,"Öhman, Mikael (SWE)",00:57:05,+45:04
,6246,"Bergljung, Gustav (SWE)",00:57:05,+45:04
,6247,"Markman, Christian (SWE)",00:57:06,+45:05
,6248,"Bennermo, Per (SWE)",00:57:06,+45:05
,6249,"Åsman, Nils-Olov (SWE)",00:57:06,+45:05
,6250,"Johnsson, Olle (SWE)",00:57:07,+45:06
,6251,"Bergamin, Adrian (SUI)",00:57:08,+45:07
,6252,"Holmstedt, Tim (SWE)",00:57:08,+45:07
,6253,"Karlsson, Tomas (SWE)",00:57:09,+45:08
,6254,"Grubb, Robert (SWE)",00:57:09,+45:08
,6255,"Hallman, Niklas (SWE)",00:57:09,+45:08
,6256,"Andersson, Pontus (SWE)",00:57:09,+45:08
,6257,"Isakas, Tomas (SWE)",00:57:09,+45:08
,6258,"Lundin, Mikael (SWE)",00:57:10,+45:09
,6259,"Winroth, Andreas (SWE)",00:57:10,+45:09
,6260,"Larsson, Mattias (SWE)",00:57:11,+45:10
,6261,"Zurek, Jaromír (CZE)",00:57:11,+45:10
,6262,"Lundmark, Linus (SWE)",00:57:11,+45:10
,6263,"Hörnlund, Oskar (SWE)",00:57:12,+45:11
,6264,"Bergkvist, Jörgen (SWE)",00:57:12,+45:11
,6265,"Westerlund, Magnus (SWE)",00:57:12,+45:11
,6266,"Gadsbøll, Peter (DEN)",00:57:12,+45:11
,6267,"Arvidsson, Magnus (SWE)",00:57:12,+45:11
,6268,"Persson, Henrik (SWE)",00:57:13,+45:12
,6269,"Hellgren, Göran (SWE)",00:57:13,+45:12
,6270,"Karlsson, Tobias (SWE)",00:57:13,+45:12
,6271,"Karvinen, Matias (FIN)",00:57:14,+45:13
,6272,"Olsson, Andreas (SWE)",00:57:14,+45:13
,6273,"Beijar, Bengt (FIN)",00:57:15,+45:14
,6274,"Lundgren, Johan (SWE)",00:57:16,+45:15
,6275,"Renaud, Florian (FRA)",00:57:16,+45:15
,6276,"Varul, Rene (EST)",00:57:16,+45:15
,6277,"Axmann, Ondrej (CZE)",00:57:16,+45:15
,6278,"Lohmander, Fredrik (SWE)",00:57:16,+45:15
,6279,"Demonte, Sergio (ITA)",00:57:17,+45:16
,6280,"Zapadlo, Jiri (CZE)",00:57:17,+45:16
,6281,"Alenbro, Ola (SWE)",00:57:18,+45:17
,6282,"Knaack, Sebastian (SWE)",00:57:18,+45:17
,6283,"Kling, Oliver (SWE)",00:57:18,+45:17
,6284,"Ljungström, Anton (SWE)",00:57:18,+45:17
,6285,"Coradazzi, Claudio (ITA)",00:57:19,+45:18
,6286,"Klement, Ladislav (CZE)",00:57:20,+45:19
,6287,"Danielsson, Andreas (SWE)",00:57:20,+45:19
,6288,"Augustin, Vidar (NOR)",00:57:20,+45:19
,6289,"Persson, Oliver (SWE)",00:57:20,+45:19
,6290,"Åman, Adam (SWE)",00:57:20,+45:19
,6291,"Göransson, Edvard (SWE)",00:57:21,+45:20
,6292,"Libäck, Torolf (FIN)",00:57:21,+45:20
,6293,"Buhrman, Ludvig (SWE)",00:57:21,+45:20
,6294,"Karlsson, Simon (SWE)",00:57:22,+45:21
,6295,"Nordqvist, Nils (SWE)",00:57:22,+45:21
,6296,"Wessman, Johann (SWE)",00:57:22,+45:21
,6297,"Bouvin, Calle (SWE)",00:57:22,+45:21
,6298,"Kind, Andreas (GER)",00:57:23,+45:22
,6299,"Eriksson, Hugo (SWE)",00:57:23,+45:22
,6300,"Karlsson, Tommy (SWE)",00:57:23,+45:22
,6301,"Lidell, Tomas (SWE)",00:57:24,+45:23
,6302,"Pryssander, Lennart (SWE)",00:57:24,+45:23
,6303,"Horak, Lada (CZE)",00:57:24,+45:23
,6304,"Grell, Carl Viktor Anders (SWE)",00:57:24,+45:23
,6305,"Eriksson, Pontus (SWE)",00:57:25,+45:24
,6306,"Blomqvist, Janne (FIN)",00:57:26,+45:25
,6307,"Pihl, Torben (SWE)",00:57:26,+45:25
,6308,"Tulldahl, Rickard (SWE)",00:57:27,+45:26
,6309,"Stehlik, Pavel (CZE)",00:57:28,+45:27
,6310,"Hennenhöfer, Ralf (GER)",00:57:29,+45:28
,6311,"Hammas, Anders (SWE)",00:57:29,+45:28
,6312,"Axelsson, Marcus (SWE)",00:57:31,+45:30
,6313,"Gerdin, Oskar (SWE)",00:57:31,+45:30
,6314,"Martinsson, Peter (SWE)",00:57:32,+45:31
,6315,"Mårtensson, Sebastian (SWE)",00:57:33,+45:32
,6316,"Lunaas, Paal Morten (NOR)",00:57:33,+45:32
,6317,"Andersson, Ludwig (SWE)",00:57:34,+45:33
,6318,"Andersson, Jesper (SWE)",00:57:34,+45:33
,6319,"Edberg, Albin (SWE)",00:57:35,+45:34
,6320,"Jerméus, Lars (SWE)",00:57:36,+45:35
,6321,"Matejic, Michal (CZE)",00:57:36,+45:35
,6322,"Sergel, Peter (SWE)",00:57:36,+45:35
,6323,"Lundén, Patrik (SWE)",00:57:37,+45:36
,6324,"Mangs, Carl-Johan (SWE)",00:57:38,+45:37
,6325,"Kihlen, David (SWE)",00:57:38,+45:37
,6326,"Tondelli, Davide (ITA)",00:57:39,+45:38
,6327,"Ask, Jonas (SWE)",00:57:41,+45:40
,6328,"Blomqvist, Jörgen (SWE)",00:57:41,+45:40
,6329,"Pieretto, Francesco (ITA)",00:57:41,+45:40
,6330,"Yxfeldt, Henrik (SWE)",00:57:42,+45:41
,6331,"Billenius, Mats (SWE)",00:57:42,+45:41
,6332,"Uppström, Magnus (SWE)",00:57:42,+45:41
,6333,"Weber, Michel (DEN)",00:57:44,+45:43
,6334,"Lif, Mats (SWE)",00:57:44,+45:43
,6335,"Frölander, Emil (SWE)",00:57:45,+45:44
,6336,"Apitzsch, Erwin (SWE)",00:57:45,+45:44
,6337,"Ahlstedt, Per (SWE)",00:57:45,+45:44
,6338,"Losman, Cosmos (SWE)",00:57:45,+45:44
,6339,"Isaksson, Niklas (SWE)",00:57:46,+45:45
,6340,"Vide, Emil (SWE)",00:57:47,+45:46
,6341,"Kikerpill, Lauri (EST)",00:57:47,+45:46
,6342,"Schuchert, Lutz (GER)",00:57:47,+45:46
,6343,"Falebrant, Anders (SWE)",00:57:47,+45:46
,6344,"Snygg, Per-Hans (SWE)",00:57:48,+45:47
,6345,"Stenberg, Måns (SWE)",00:57:48,+45:47
,6346,"Lindblom, Lukas (SWE)",00:57:50,+45:49
,6347,"Dahlgren, Johan (SWE)",00:57:50,+45:49
,6348,"Mccormick, John (SWE)",00:57:51,+45:50
,6349,"Thelberg, Emanuel (SWE)",00:57:52,+45:51
,6350,"Grundmann, Marten (GER)",00:57:52,+45:51
,6351,"Hultgren, Niclas (SWE)",00:57:53,+45:52
,6352,"Sundström, Johan (SWE)",00:57:53,+45:52
,6353,"Bellner, Stefan (SWE)",00:57:53,+45:52
,6354,"Norell, Anders (SWE)",00:57:53,+45:52
,6355,"Johansson, Jan (SWE)",00:57:54,+45:53
,6356,"Grundmann, Volker (GER)",00:57:54,+45:53
,6357,"Grahn, Oscar (SWE)",00:57:54,+45:53
,6358,"Birkeland, Mikkel Egede (DEN)",00:57:54,+45:53
,6359,"Medegård, Andreas (SWE)",00:57:55,+45:54
,6360,"von Zeipel, Viktor (SWE)",00:57:55,+45:54
,6361,"Fröjd, Marcus (SWE)",00:57:56,+45:55
,6362,"Malmborg, Ludvig (SWE)",00:57:56,+45:55
,6363,"Skorepa, Matej (CZE)",00:57:56,+45:55
,6364,"Benitz, Klaus (GER)",00:57:56,+45:55
,6365,"Stenbäcken, Rikard (SWE)",00:57:56,+45:55
,6366,"Koudelka, Filip (CZE)",00:57:57,+45:56
,6367,"Karlsson, Joel (SWE)",00:57:58,+45:57
,6368,"Kobbernagel, Søren (DEN)",00:57:58,+45:57
,6369,"Gyllensten, Sebastian (SWE)",00:57:58,+45:57
,6370,"Sarnet, Jan (SWE)",00:57:59,+45:58
,6371,"Thomsen, Andreas (DEN)",00:57:59,+45:58
,6372,"Manneklint, Mathias (SWE)",00:58:00,+45:59
,6373,"Jaama, Sander (EST)",00:58:00,+45:59
,6374,"Strömberg, Sven-Åke (SWE)",00:58:01,+46:00
,6375,"Ekelund Nord, Niklas (SWE)",00:58:01,+46:00
,6376,"Carlsvärd, Carl (SWE)",00:58:02,+46:01
,6377,"Sörestam, Lars (SWE)",00:58:02,+46:01
,6378,"Green, Philip (SWE)",00:58:02,+46:01
,6379,"Nilsson, Mikael (SWE)",00:58:02,+46:01
,6380,"Rothén, Niclas (SWE)",00:58:03,+46:02
,6381,"Ausland, Jarle (NOR)",00:58:03,+46:02
,6382,"Sörman, Magnus (SWE)",00:58:04,+46:03
,6383,"Blind, Niklas (SWE)",00:58:05,+46:04
,6384,"Malder, Torbjörn (SWE)",00:58:05,+46:04
,6385,"Nordlund, Anton (SWE)",00:58:05,+46:04
,6386,"Mäkelä, Mikko (SWE)",00:58:05,+46:04
,6387,"Blomqvist, Tom (FIN)",00:58:05,+46:04
,6388,"Broman, Joakim (SWE)",00:58:06,+46:05
,6389,"Håkansson, Johan (SWE)",00:58:06,+46:05
,6390,"Melander, Håkan (SWE)",00:58:06,+46:05
,6391,"Söderlund, Jan-Magnus (SWE)",00:58:06,+46:05
,6392,"Ederwall, Markus (SWE)",00:58:06,+46:05
,6393,"Persson, Kjell (SWE)",00:58:06,+46:05
,6394,"Marok, Jani (GBR)",00:58:06,+46:05
,6395,"Ericsson, Roland (SWE)",00:58:07,+46:06
,6396,"Ekman, Niklas (SWE)",00:58:07,+46:06
,6397,"Möller, Torsten (SWE)",00:58:08,+46:07
,6398,"Edström, Krister (SWE)",00:58:08,+46:07
,6399,"Berntsen, Mikkel (DEN)",00:58:08,+46:07
,6400,"Andersson, Erik (SWE)",00:58:08,+46:07
,6401,"Nilsson, Lucas (SWE)",00:58:08,+46:07
,6402,"Ullén, Michael (SWE)",00:58:09,+46:08
,6403,"Kostal, Tomas (CZE)",00:58:09,+46:08
,6404,"Perslow, Patrik E (SWE)",00:58:10,+46:09
,6405,"Magnertoft, Marcus (SWE)",00:58:10,+46:09
,6406,"Mellby, Mårten (SWE)",00:58:12,+46:11
,6407,"Jaksland, Knut (NOR)",00:58:13,+46:12
,6408,"Piaser, Roberto (ITA)",00:58:13,+46:12
,6409,"Karel, Jaroslav (CZE)",00:58:13,+46:12
,6410,"Breckling, Jes (DEN)",00:58:13,+46:12
,6411,"Kall, Mats (SWE)",00:58:14,+46:13
,6412,"Kaare, Bo (DEN)",00:58:14,+46:13
,6413,"Fridén, Dag (SWE)",00:58:14,+46:13
,6414,"Srba, Jiri (CZE)",00:58:15,+46:14
,6415,"Lans, Anton (SWE)",00:58:15,+46:14
,6416,"Filipsson, Emil (SWE)",00:58:15,+46:14
,6417,"John, André (GER)",00:58:16,+46:15
,6418,"Lundström, Göran (SWE)",00:58:16,+46:15
,6419,"Råstedt, Daniel (FIN)",00:58:17,+46:16
,6420,"Markl, Maximilian (SWE)",00:58:18,+46:17
,6421,"Martinsson, Anders (SWE)",00:58:18,+46:17
,6422,"Backer-Owe, Hans Jan (NOR)",00:58:19,+46:18
,6423,"Fransson, Martin (SWE)",00:58:20,+46:19
,6424,"Tenenbaum, David (SWE)",00:58:20,+46:19
,6425,"Johansson, Marcus (SWE)",00:58:21,+46:20
,6426,"Bäckström, Jonathan (SWE)",00:58:22,+46:21
,6427,"Dahlqvist, Thomas (SWE)",00:58:22,+46:21
,6428,"Hendrikson, Tõnu (EST)",00:58:22,+46:21
,6429,"Ek, Patrik (SWE)",00:58:22,+46:21
,6430,"Linder, Göran (SWE)",00:58:23,+46:22
,6431,"Sundell, Ronny (SWE)",00:58:25,+46:24
,6432,"Eriksson, John (SWE)",00:58:25,+46:24
,6433,"Andersson, Zakarias (SWE)",00:58:25,+46:24
,6434,"Smid, Jiri (CZE)",00:58:25,+46:24
,6435,"Gyllunger, Ulf (SWE)",00:58:26,+46:25
,6436,"Schneck, Thomas (GER)",00:58:26,+46:25
,6437,"Håkansson, Jacob (SWE)",00:58:26,+46:25
,6438,"Rantanen, Martin (SWE)",00:58:26,+46:25
,6439,"Asbahr, Bjarne (DEN)",00:58:27,+46:26
,6440,"Lindberg, Sören (SWE)",00:58:27,+46:26
,6441,"Mjörnerud, Tommy (SWE)",00:58:27,+46:26
,6442,"Bringert, Klas (SWE)",00:58:27,+46:26
,6443,"Alfarrustad, Knut Öivind (NOR)",00:58:28,+46:27
,6444,"Skar, Robert (NOR)",00:58:28,+46:27
,6445,"Söderlind, Ludvig (SWE)",00:58:28,+46:27
,6446,"Thyr, Björn (SWE)",00:58:29,+46:28
,6447,"Joelsson, Filip (SWE)",00:58:29,+46:28
,6448,"Eldestrand, Peter (SWE)",00:58:29,+46:28
,6449,"Axelsson, Patrik (SWE)",00:58:29,+46:28
,6450,"Jakobsson, Oskar (SWE)",00:58:30,+46:29
,6451,"Edin, Jerry (SWE)",00:58:30,+46:29
,6452,"Karlson, Martin (SWE)",00:58:31,+46:30
